0 verbose cli C:\Program Files\nodejs\node.exe C:\Program Files\nodejs\node_modules\npm\bin\npm-cli.js
741 silly tar   code: 'EBADF',
741 silly tar   syscall: 'write',
741 silly tar   entry: ReadEntry {
741 silly tar     _events: [Object: null prototype] { end: [Function (anonymous)] },
741 silly tar     _eventsCount: 1,
741 silly tar     _maxListeners: undefined,
741 silly tar     writable: false,
741 silly tar     readable: true,
741 silly tar     extended: undefined,
741 silly tar     globalExtended: Pax {
741 silly tar       atime: undefined,
741 silly tar       mtime: undefined,
741 silly tar       ctime: undefined,
741 silly tar       charset: undefined,
741 silly tar       comment: 'ff9fe2ac1a4bd15e8f2d7ea079f097d2a5f3d334',
741 silly tar       gid: undefined,
741 silly tar       uid: undefined,
741 silly tar       gname: undefined,
741 silly tar       uname: undefined,
741 silly tar       linkpath: undefined,
741 silly tar       dev: undefined,
741 silly tar       ino: undefined,
741 silly tar       nlink: undefined,
741 silly tar       path: undefined,
741 silly tar       size: undefined,
741 silly tar       mode: undefined,
741 silly tar       global: true
741 silly tar     },
741 silly tar     header: Header {
741 silly tar       cksumValid: true,
741 silly tar       needPax: false,
741 silly tar       nullBlock: false,
741 silly tar       block: undefined,
741 silly tar       path: 'act-tools-ff9fe2ac1a4bd15e8f2d7ea079f097d2a5f3d334/src/map-implementation/__test-utils__.ts',
741 silly tar       mode: 436,
741 silly tar       uid: 0,
741 silly tar       gid: 0,
741 silly tar       size: 3950,
741 silly tar       cksum: 12696,
741 silly tar       linkpath: '',
741 silly tar       uname: 'root',
741 silly tar       gname: 'root',
741 silly tar       devmaj: 0,
741 silly tar       devmin: 0,
741 silly tar       atime: undefined,
741 silly tar       ctime: undefined,
741 silly tar       mtime: 2025-03-27T13:53:01.000Z,
741 silly tar       charset: undefined,
741 silly tar       comment: 'ff9fe2ac1a4bd15e8f2d7ea079f097d2a5f3d334'
741 silly tar     },
741 silly tar     startBlockSize: 4096,
741 silly tar     blockRemain: 0,
741 silly tar     remain: 0,
741 silly tar     type: 'File',
741 silly tar     meta: false,
741 silly tar     ignore: false,
741 silly tar     path: 'src/map-implementation/__test-utils__.ts',
741 silly tar     mode: 438,
741 silly tar     uid: 0,
741 silly tar     gid: 0,
741 silly tar     uname: 'root',
741 silly tar     gname: 'root',
741 silly tar     size: 3950,
741 silly tar     mtime: 2025-03-27T13:53:01.000Z,
741 silly tar     atime: undefined,
741 silly tar     ctime: undefined,
741 silly tar     linkpath: undefined,
741 silly tar     dev: undefined,
741 silly tar     ino: undefined,
741 silly tar     nlink: undefined,
741 silly tar     invalid: false,
741 silly tar     absolute: 'C:/Users/user/Documents/Projects/CDS/cscn/.npm-cache/_cacache/tmp/git-cloneDd5tEV/src/map-implementation/__test-utils__.ts',
741 silly tar     unsupported: false,
741 silly tar     comment: 'ff9fe2ac1a4bd15e8f2d7ea079f097d2a5f3d334',
741 silly tar     global: true,
741 silly tar     Symbol(shapeMode): false,
741 silly tar     Symbol(kCapture): false,
741 silly tar     Symbol(flowing): false,
741 silly tar     Symbol(paused): true,
741 silly tar     Symbol(pipes): [ [Pipe] ],
741 silly tar     Symbol(buffer): [
741 silly tar       <Buffer 71 72 73 74 75 76 77 78 79 7a 22 0a 29 3a 20 73 74 72 69 6e 67 20 7b 0a 20 20 6c 65 74 20 72 61 6e 64 53 74 72 20 3d 20 22 22 3b 0a 20 20 66 6f 72 20 ... 119 more bytes>
741 silly tar     ],
741 silly tar     Symbol(objectMode): false,
741 silly tar     Symbol(encoding): null,
741 silly tar     Symbol(async): false,
741 silly tar     Symbol(decoder): null,
741 silly tar     Symbol(EOF): true,
741 silly tar     Symbol(emittedEnd): false,
741 silly tar     Symbol(emittingEnd): false,
741 silly tar     Symbol(closed): false,
741 silly tar     Symbol(emittedError): null,
741 silly tar     Symbol(bufferLength): 169,
741 silly tar     Symbol(destroyed): false,
741 silly tar     Symbol(signal): undefined,
741 silly tar     Symbol(aborted): false,
741 silly tar     Symbol(dataListeners): 0,
741 silly tar     Symbol(discarded): false
741 silly tar   },
741 silly tar   cwd: 'C:/Users/user/Documents/Projects/CDS/cscn/.npm-cache/_cacache/tmp/git-cloneDd5tEV',
741 silly tar   tarCode: 'TAR_ENTRY_ERROR'
741 silly tar }
742 warn tar TAR_ENTRY_ERROR EBADF: bad file descriptor, write
743 silly tar TAR_ENTRY_ERROR EBADF: bad file descriptor, write [Error: EBADF: bad file descriptor, write] {
743 silly tar   errno: -4083,
743 silly tar   code: 'EBADF',
743 silly tar   syscall: 'write',
743 silly tar   entry: ReadEntry {
743 silly tar     _events: [Object: null prototype] { end: [Function (anonymous)] },
743 silly tar     _eventsCount: 1,
743 silly tar     _maxListeners: undefined,
743 silly tar     writable: false,
743 silly tar     readable: true,
743 silly tar     extended: undefined,
743 silly tar     globalExtended: undefined,
743 silly tar     header: Header {
743 silly tar       cksumValid: true,
743 silly tar       needPax: false,
743 silly tar       nullBlock: false,
743 silly tar       block: undefined,
743 silly tar       path: 'node/wasi.d.ts',
743 silly tar       mode: 511,
743 silly tar       uid: 65534,
743 silly tar       gid: 65534,
743 silly tar       size: 7051,
743 silly tar       cksum: 5071,
743 silly tar       linkpath: '',
743 silly tar       uname: '',
743 silly tar       gname: '',
743 silly tar       devmaj: 0,
743 silly tar       devmin: 0,
743 silly tar       atime: undefined,
743 silly tar       ctime: undefined,
743 silly tar       mtime: 2022-06-07T19:01:35.000Z,
743 silly tar       charset: undefined,
743 silly tar       comment: undefined
743 silly tar     },
743 silly tar     startBlockSize: 7168,
743 silly tar     blockRemain: 0,
743 silly tar     remain: 0,
743 silly tar     type: 'File',
743 silly tar     meta: false,
743 silly tar     ignore: false,
743 silly tar     path: 'wasi.d.ts',
743 silly tar     mode: 511,
743 silly tar     uid: 65534,
743 silly tar     gid: 65534,
743 silly tar     uname: '',
743 silly tar     gname: '',
743 silly tar     size: 7051,
743 silly tar     mtime: 2022-06-07T19:01:35.000Z,
743 silly tar     atime: undefined,
743 silly tar     ctime: undefined,
743 silly tar     linkpath: undefined,
743 silly tar     dev: undefined,
743 silly tar     ino: undefined,
743 silly tar     nlink: undefined,
743 silly tar     invalid: false,
743 silly tar     absolute: 'C:/Users/user/Documents/Projects/CDS/cscn/.npm-cache/_cacache/tmp/git-cloneEhsUHu/node_modules/zx/node_modules/@types/node/wasi.d.ts',
743 silly tar     unsupported: false,
743 silly tar     Symbol(shapeMode): false,
743 silly tar     Symbol(kCapture): false,
743 silly tar     Symbol(flowing): false,
743 silly tar     Symbol(paused): true,
743 silly tar     Symbol(pipes): [ [Pipe] ],
743 silly tar     Symbol(buffer): [
743 silly tar       <Buffer 6e 20 74 6f 20 60 74 72 75 65 60 0a 20 20 20 20 20 20 20 20 20 2a 20 63 61 75 73 65 73 20 60 77 61 73 69 2e 73 74 61 72 74 28 29 60 20 74 6f 20 72 65 ... 3191 more bytes>
743 silly tar     ],
743 silly tar     Symbol(objectMode): false,
743 silly tar     Symbol(encoding): null,
743 silly tar     Symbol(async): false,
743 silly tar     Symbol(decoder): null,
743 silly tar     Symbol(EOF): true,
743 silly tar     Symbol(emittedEnd): false,
743 silly tar     Symbol(emittingEnd): false,
743 silly tar     Symbol(closed): false,
743 silly tar     Symbol(emittedError): null,
743 silly tar     Symbol(bufferLength): 3241,
743 silly tar     Symbol(destroyed): false,
743 silly tar     Symbol(signal): undefined,
743 silly tar     Symbol(aborted): false,
743 silly tar     Symbol(dataListeners): 0,
743 silly tar     Symbol(discarded): false
743 silly tar   },
743 silly tar   cwd: 'C:/Users/user/Documents/Projects/CDS/cscn/.npm-cache/_cacache/tmp/git-cloneEhsUHu/node_modules/zx/node_modules/@types/node',
743 silly tar   tarCode: 'TAR_ENTRY_ERROR'
743 silly tar }
744 warn tar TAR_ENTRY_ERROR EBADF: bad file descriptor, write
745 silly tar TAR_ENTRY_ERROR EBADF: bad file descriptor, write [Error: EBADF: bad file descriptor, write] {
745 silly tar   errno: -4083,
745 silly tar   code: 'EBADF',
745 silly tar   syscall: 'write',
745 silly tar   entry: ReadEntry {
745 silly tar     _events: [Object: null prototype] {},
745 silly tar     _eventsCount: 0,
745 silly tar     _maxListeners: undefined,
745 silly tar     writable: false,
745 silly tar     readable: false,
745 silly tar     extended: undefined,
745 silly tar     globalExtended: undefined,
745 silly tar     header: Header {
745 silly tar       cksumValid: true,
745 silly tar       needPax: false,
745 silly tar       nullBlock: false,
745 silly tar       block: undefined,
745 silly tar       path: 'package/dist/child/child-entrypoint.js.map',
745 silly tar       mode: 420,
745 silly tar       uid: undefined,
745 silly tar       gid: undefined,
745 silly tar       size: 1455,
745 silly tar       cksum: 7126,
745 silly tar       linkpath: '',
745 silly tar       uname: '',
745 silly tar       gname: '',
745 silly tar       devmaj: 0,
745 silly tar       devmin: 0,
745 silly tar       atime: undefined,
745 silly tar       ctime: undefined,
745 silly tar       mtime: 1985-10-26T08:15:00.000Z,
745 silly tar       charset: undefined,
745 silly tar       comment: undefined
745 silly tar     },
745 silly tar     startBlockSize: 1536,
745 silly tar     blockRemain: 0,
745 silly tar     remain: 0,
745 silly tar     type: 'File',
745 silly tar     meta: false,
745 silly tar     ignore: false,
745 silly tar     path: 'dist/child/child-entrypoint.js.map',
745 silly tar     mode: 438,
745 silly tar     uid: undefined,
745 silly tar     gid: undefined,
745 silly tar     uname: '',
745 silly tar     gname: '',
745 silly tar     size: 1455,
745 silly tar     mtime: 1985-10-26T08:15:00.000Z,
745 silly tar     atime: undefined,
745 silly tar     ctime: undefined,
745 silly tar     linkpath: undefined,
745 silly tar     dev: undefined,
745 silly tar     ino: undefined,
745 silly tar     nlink: undefined,
745 silly tar     invalid: false,
745 silly tar     absolute: 'C:/Users/user/Documents/Projects/CDS/cscn/.npm-cache/_cacache/tmp/git-cloneEhsUHu/node_modules/ts-node/dist/child/child-entrypoint.js.map',
745 silly tar     unsupported: false,
745 silly tar     Symbol(shapeMode): false,
745 silly tar     Symbol(kCapture): false,
745 silly tar     Symbol(flowing): false,
745 silly tar     Symbol(paused): true,
745 silly tar     Symbol(pipes): [ [Pipe] ],
745 silly tar     Symbol(buffer): [],
745 silly tar     Symbol(objectMode): false,
745 silly tar     Symbol(encoding): null,
745 silly tar     Symbol(async): false,
745 silly tar     Symbol(decoder): null,
745 silly tar     Symbol(EOF): true,
745 silly tar     Symbol(emittedEnd): true,
745 silly tar     Symbol(emittingEnd): false,
745 silly tar     Symbol(closed): false,
745 silly tar     Symbol(emittedError): null,
745 silly tar     Symbol(bufferLength): 0,
745 silly tar     Symbol(destroyed): false,
745 silly tar     Symbol(signal): undefined,
745 silly tar     Symbol(aborted): false,
745 silly tar     Symbol(dataListeners): 0,
745 silly tar     Symbol(discarded): false
745 silly tar   },
745 silly tar   cwd: 'C:/Users/user/Documents/Projects/CDS/cscn/.npm-cache/_cacache/tmp/git-cloneEhsUHu/node_modules/ts-node',
745 silly tar   tarCode: 'TAR_ENTRY_ERROR'
745 silly tar }
746 warn tar TAR_ENTRY_ERROR ENOSPC: no space left on device, write
747 silly tar TAR_ENTRY_ERROR ENOSPC: no space left on device, write [Error: ENOSPC: no space left on device, write] {
747 silly tar   errno: -4055,
747 silly tar   code: 'ENOSPC',
747 silly tar   syscall: 'write',
747 silly tar   entry: ReadEntry {
747 silly tar     _events: [Object: null prototype] {},
747 silly tar     _eventsCount: 0,
747 silly tar     _maxListeners: undefined,
747 silly tar     writable: false,
747 silly tar     readable: false,
747 silly tar     extended: undefined,
747 silly tar     globalExtended: undefined,
747 silly tar     header: Header {
747 silly tar       cksumValid: true,
747 silly tar       needPax: false,
747 silly tar       nullBlock: false,
747 silly tar       block: undefined,
747 silly tar       path: 'package/browser/dist/schema/core/float.js',
747 silly tar       mode: 420,
747 silly tar       uid: undefined,
747 silly tar       gid: undefined,
747 silly tar       size: 1393,
747 silly tar       cksum: 7013,
747 silly tar       linkpath: '',
747 silly tar       uname: '',
747 silly tar       gname: '',
747 silly tar       devmaj: 0,
747 silly tar       devmin: 0,
747 silly tar       atime: undefined,
747 silly tar       ctime: undefined,
747 silly tar       mtime: 1985-10-26T08:15:00.000Z,
747 silly tar       charset: undefined,
747 silly tar       comment: undefined
747 silly tar     },
747 silly tar     startBlockSize: 1536,
747 silly tar     blockRemain: 0,
747 silly tar     remain: 0,
747 silly tar     type: 'File',
747 silly tar     meta: false,
747 silly tar     ignore: false,
747 silly tar     path: 'browser/dist/schema/core/float.js',
747 silly tar     mode: 438,
747 silly tar     uid: undefined,
747 silly tar     gid: undefined,
747 silly tar     uname: '',
747 silly tar     gname: '',
747 silly tar     size: 1393,
747 silly tar     mtime: 1985-10-26T08:15:00.000Z,
747 silly tar     atime: undefined,
747 silly tar     ctime: undefined,
747 silly tar     linkpath: undefined,
747 silly tar     dev: undefined,
747 silly tar     ino: undefined,
747 silly tar     nlink: undefined,
747 silly tar     invalid: false,
747 silly tar     absolute: 'C:/Users/user/Documents/Projects/CDS/cscn/.npm-cache/_cacache/tmp/git-cloneEhsUHu/node_modules/yaml/browser/dist/schema/core/float.js',
747 silly tar     unsupported: false,
747 silly tar     Symbol(shapeMode): false,
747 silly tar     Symbol(kCapture): false,
747 silly tar     Symbol(flowing): false,
747 silly tar     Symbol(paused): true,
747 silly tar     Symbol(pipes): [ [Pipe] ],
747 silly tar     Symbol(buffer): [],
747 silly tar     Symbol(objectMode): false,
747 silly tar     Symbol(encoding): null,
747 silly tar     Symbol(async): false,
747 silly tar     Symbol(decoder): null,
747 silly tar     Symbol(EOF): true,
747 silly tar     Symbol(emittedEnd): true,
747 silly tar     Symbol(emittingEnd): false,
747 silly tar     Symbol(closed): false,
747 silly tar     Symbol(emittedError): null,
747 silly tar     Symbol(bufferLength): 0,
747 silly tar     Symbol(destroyed): false,
747 silly tar     Symbol(signal): undefined,
747 silly tar     Symbol(aborted): false,
747 silly tar     Symbol(dataListeners): 0,
747 silly tar     Symbol(discarded): false
747 silly tar   },
747 silly tar   cwd: 'C:/Users/user/Documents/Projects/CDS/cscn/.npm-cache/_cacache/tmp/git-cloneEhsUHu/node_modules/yaml',
747 silly tar   tarCode: 'TAR_ENTRY_ERROR'
747 silly tar }
748 warn tar TAR_ENTRY_ERROR ENOSPC: no space left on device, write
